customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_squared,tenure_sqrt,tenure_log,tenure_group,tenure^2,SeniorCitizen_zscore,tenure_zscore,MonthlyCharges_zscore,tenure_squared_zscore,tenure_sqrt_zscore,tenure_log_zscore,tenure^2_zscore
8433-WXGNA,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,189.2,Yes,4,1.4142135623730951,1.0986122886681098,0-1yr,4.0,-0.43988526114243554,-1.236636418723959,0.36351912324551944,-0.9191864010369223,-1.4845679233758118,-1.6774072065890762,-0.9191864010369223
1776-SPBWV,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.1,682.1,No,1156,5.830951894845301,3.5553480614894135,2-4yr,1156.0,-0.43988526114243554,0.06632271016718366,-1.484267947985249,-0.27624795404397307,0.2873950389991962,0.4486981456267786,-0.27624795404397307
8735-SDUFN,Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.3,1778.7,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,2.2729973082324975,1.6135866757254156,-1.3446869102304069,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
9668-PUGNU,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.5,1816.2,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,-0.43988526114243554,1.5728692029475673,-1.338040194146843,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
9405-GPBBG,Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.5,7069.25,No,4096,8.0,4.174387269895637,4-6yr,4096.0,-0.43988526114243554,1.28784689350263,1.5200477217856405,1.3645845408859496,1.1576011994335387,0.9844263215194939,1.3645845408859496
1926-QUZNN,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.25,1841.2,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,-1.3131150088334782,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
3707-GNWHM,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.25,74.25,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,0.315330431639681,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
7016-NVRIC,Male,1,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),90.1,2656.7,No,841,5.385164807134504,3.4011973816621555,2-4yr,841.0,2.2729973082324975,-0.13726465372205737,0.842082681262121,-0.4520514356436076,0.10854853529735568,0.3152932475281645,-0.4520514356436076
5829-NVSQN,Female,0,Yes,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68.75,1689.45,No,529,4.795831523312719,3.1780538303479458,1-2yr,529.0,-0.43988526114243554,-0.3815694903891466,0.13254573934167332,-0.6261805983708647,-0.12788764742812672,0.12218062059850286,-0.6261805983708647
9565-AXSMR,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.2,1054.75,No,2704,7.211102550927978,3.970291913552122,4-6yr,2704.0,-0.43988526114243554,0.7992372201684514,-1.5141781703612864,0.5877005841028026,0.8411013401164725,0.8077983608389573,0.5877005841028026
8922-LIEGH,Female,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.7,2187.55,Yes,625,5.0,3.258096538021482,2-4yr,625.0,2.2729973082324975,-0.3001345448334502,0.8287892490949935,-0.5726023944547856,-0.04597675492300373,0.19145108552730625,-0.5726023944547856
8869-LIHMK,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.1,7334.05,No,4096,8.0,4.174387269895637,4-6yr,4096.0,-0.43988526114243554,1.28784689350263,1.6729221917076105,1.3645845408859496,1.1576011994335387,0.9844263215194939,1.3645845408859496
8245-UMPYT,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.4,1581.2,Yes,256,4.0,2.833213344056216,1-2yr,256.0,2.2729973082324975,-0.6665917998340841,1.0514542378943847,-0.7785436157572146,-0.44716940637518454,-0.1762508231393797,-0.7785436157572146
5186-SAMNZ,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,2.2729973082324975,-1.2773538915018072,0.157470924655038,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
0447-RXSGD,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,No,576,4.898979485566356,3.2188758248682006,1-2yr,576.0,-0.43988526114243554,-0.3408520176112984,1.1594633742522984,-0.5999496027036176,-0.08650544295970077,0.15750874257149333,-0.5999496027036176
4927-WWOOZ,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.45,171.45,No,4,1.4142135623730951,1.0986122886681098,0-1yr,4.0,-0.43988526114243554,-1.236636418723959,0.8869480148261778,-0.9191864010369223,-1.4845679233758118,-1.6774072065890762,-0.9191864010369223
5788-YPOEG,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.75,2839.45,No,1156,5.830951894845301,3.5553480614894135,2-4yr,1156.0,-0.43988526114243554,0.06632271016718366,0.6642830260267866,-0.27624795404397307,0.2873950389991962,0.4486981456267786,-0.27624795404397307
5373-SFODM,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.25,3132.75,Yes,1296,6.0,3.6109179126442243,2-4yr,1296.0,2.2729973082324975,0.14775765572288008,0.6808998162356963,-0.19811307333302436,0.3552158965291771,0.4967893401578054,-0.19811307333302436
0661-KBKPA,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.75,3942.45,No,2809,7.280109889280518,3.9889840465642745,4-6yr,2809.0,-0.43988526114243554,0.8399546929462997,0.46488154351986904,0.6463017446360141,0.8687865771597858,0.8239748843711682,0.6463017446360141
9081-WWXKP,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,873.4,No,2209,6.855654600401044,3.871201010907891,2-4yr,2209.0,-0.43988526114243554,0.5956498562792104,-1.479282910922576,0.3114379701605196,0.6984982343913282,0.7220432296610293,0.3114379701605196
0784-ZQJZX,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1529.65,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,-1.490914664068813,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
3133-PZNSR,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.75,6991.6,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,1.096319571458441,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
5766-ZJYBB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,19.4,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,-1.5075314542777227,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
8931-GJJIQ,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.3,803.3,Yes,81,3.0,2.302585092994046,0-1yr,81.0,-0.43988526114243554,-0.9516141092790216,0.6160943344209481,-0.8762122166459005,-0.8483620578273654,-0.6354664934206943,-0.8762122166459005
4277-PVRAN,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.1,679.3,Yes,64,2.8284271247461903,2.1972245773362196,0-1yr,64.0,-0.43988526114243554,-0.9923315820568698,0.5097468770839253,-0.8857000235893728,-0.9171958345677156,-0.726647465640217,-0.8857000235893728
0022-TCJCI,Male,1,No,No,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),62.7,2791.5,Yes,2025,6.708203932499369,3.828641396489095,2-4yr,2025.0,2.2729973082324975,0.514214910723514,-0.06851742218613502,0.20874641265470134,0.6393421099774604,0.685211338740936,0.20874641265470134
0722-SVSFK,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,715,No,49,2.6457513110645907,2.0794415416798357,0-1yr,49.0,-0.43988526114243554,-1.033049054834718,1.1843885595656631,-0.8940716179512602,-0.9904840286148211,-0.8285791203503564,-0.8940716179512602
3612-YVGSJ,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.45,1681.6,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,-0.43988526114243554,1.5728692029475673,-1.3397018731677337,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
9825-YCXWZ,Female,1,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),101.1,4016.2,No,1681,6.4031242374328485,3.7376696182833684,2-4yr,1681.0,2.2729973082324975,0.3513450196121211,1.2076520658581364,0.01675784862208456,0.5169463782095001,0.6064826505834499,0.01675784862208456
5397-NSKQG,Male,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),50.9,3281.65,No,4489,8.18535277187245,4.219507705176107,4-6yr,4489.0,-0.43988526114243554,1.4099993118361744,-0.46067367111640617,1.5839203131673985,1.2319633694350582,1.023474394985673,1.5839203131673985
8565-HBFNN,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.2,7317.1,No,4761,8.306623862918075,4.248495242049359,4-6yr,4761.0,-0.43988526114243554,1.4914342573918709,1.410376906406836,1.7357252242629557,1.2806164399961513,1.0485607546893054,1.7357252242629557
2000-DHJUY,Female,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.2,6474.45,No,4900,8.366600265340756,4.2626798770413155,4-6yr,4900.0,2.2729973082324975,1.5321517301697192,0.9118732001395424,1.813301998683112,1.3046785319086696,1.0608364046428993,1.813301998683112
0203-HHYIJ,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.3,676.35,Yes,625,5.0,3.258096538021482,2-4yr,625.0,-0.43988526114243554,-0.3001345448334502,-1.3114533298125872,-0.5726023944547856,-0.04597675492300373,0.19145108552730625,-0.5726023944547856
8670-ERCJH,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.4,8164.1,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,1.6164251049973175,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
7758-UJWYS,Male,0,Yes,Yes,34,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,40.55,1325.85,No,1156,5.830951894845301,3.5553480614894135,2-4yr,1156.0,-0.43988526114243554,0.06632271016718366,-0.8046412284408387,-0.27624795404397307,0.2873950389991962,0.4486981456267786,-0.27624795404397307
2050-ONYDQ,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.0,1654.85,No,4225,8.06225774829855,4.189654742026425,4-6yr,4225.0,-0.43988526114243554,1.328564366280478,-1.2881898235201135,1.4365802523981808,1.1825785505468762,0.9976390791026175,1.4365802523981808
7055-JCGNI,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.95,7795.95,No,4900,8.366600265340756,4.2626798770413155,4-6yr,4900.0,-0.43988526114243554,1.5321517301697192,1.568236413391479,1.813301998683112,1.3046785319086696,1.0608364046428993,1.813301998683112
0739-UUAJR,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),53.8,3952.45,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,-0.3642962879047294,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
4826-DXMUP,Male,0,No,Yes,35,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,72.1,2495.15,No,1225,5.916079783099616,3.58351893845611,2-4yr,1225.0,-0.43988526114243554,0.10704018294503187,0.24387823374136872,-0.2377386199792912,0.32154772220046995,0.47307775248483536,-0.2377386199792912
0952-KMEEH,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,98.15,1230.25,Yes,169,3.605551275463989,2.6390573296152584,1-2yr,169.0,-0.43988526114243554,-0.7887442181676287,1.109613003625569,-0.8270988630561613,-0.6054193360337177,-0.34427709036540943,-0.8270988630561613
7285-KLOTR,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,78.85,876.75,No,144,3.4641016151377544,2.5649493574615367,0-1yr,144.0,-0.43988526114243554,-0.829461690945477,0.46820490156165084,-0.8410515203259736,-0.6621679003070101,-0.40841152353522014,-0.8410515203259736
0654-PQKDW,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),70.75,4263.45,No,3844,7.874007874011811,4.143134726391533,4-6yr,3844.0,-0.43988526114243554,1.2064119479469335,0.19901290017731246,1.223941755606242,1.10705408434624,0.9573797824697823,1.223941755606242
7175-NTIXE,Female,0,No,No,25,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.15,1992.95,No,625,5.0,3.258096538021482,2-4yr,625.0,-0.43988526114243554,-0.3001345448334502,0.37847423443353834,-0.5726023944547856,-0.04597675492300373,0.19145108552730625,-0.5726023944547856
7963-SHNDT,Female,0,No,No,52,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.1,1982.1,No,2704,7.211102550927978,3.970291913552122,4-6yr,2704.0,-0.43988526114243554,0.7992372201684514,-0.852829920046677,0.5877005841028026,0.8411013401164725,0.8077983608389573,0.5877005841028026
9796-BPKIW,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,562.7,No,64,2.8284271247461903,2.1972245773362196,0-1yr,64.0,2.2729973082324975,-0.9923315820568698,0.1724260358430569,-0.8857000235893728,-0.9171958345677156,-0.726647465640217,-0.8857000235893728
0188-GWFLE,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,33.7,No,4,1.4142135623730951,1.0986122886681098,0-1yr,4.0,-0.43988526114243554,-1.236636418723959,-1.4859296270061402,-0.9191864010369223,-1.4845679233758118,-1.6774072065890762,-0.9191864010369223
8129-GMVGI,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,1090.1,No,3136,7.483314773547883,4.04305126783455,4-6yr,3136.0,-0.43988526114243554,0.9621071112798443,-1.4859296270061402,0.8288025017251585,0.9503108834670433,0.8707656747336829,0.8288025017251585
2882-DDZPG,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,227.45,No,144,3.4641016151377544,2.5649493574615367,0-1yr,144.0,-0.43988526114243554,-0.829461690945477,-1.5058697752568315,-0.8410515203259736,-0.6621679003070101,-0.40841152353522014,-0.8410515203259736
3547-LQRIK,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.9,1250.85,No,2209,6.855654600401044,3.871201010907891,2-4yr,2209.0,-0.43988526114243554,0.5956498562792104,-1.258279601144076,0.3114379701605196,0.6984982343913282,0.7220432296610293,0.3114379701605196
9137-NOQKA,Male,1,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,37.2,No,4,1.4142135623730951,1.0986122886681098,0-1yr,4.0,2.2729973082324975,-1.236636418723959,-1.5141781703612864,-0.9191864010369223,-1.4845679233758118,-1.6774072065890762,-0.9191864010369223
5843-TTHGI,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.0,892.7,No,324,4.242640687119285,2.9444389791664403,1-2yr,324.0,-0.43988526114243554,-0.5851568542783877,-0.4905838934924437,-0.7405923879833253,-0.34982374575961966,-0.07999406621517634,-0.7405923879833253
1849-RJYIG,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.0,487.75,No,64,2.8284271247461903,2.1972245773362196,0-1yr,64.0,-0.43988526114243554,-0.9923315820568698,-0.15824808931424797,-0.8857000235893728,-0.9171958345677156,-0.726647465640217,-0.8857000235893728
8868-GAGIO,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.55,3713.95,No,2025,6.708203932499369,3.828641396489095,2-4yr,2025.0,-0.43988526114243554,0.514214910723514,0.6576363099432225,0.20874641265470134,0.6393421099774604,0.685211338740936,0.20874641265470134
4061-UKJWL,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.45,141.7,No,9,1.7320508075688772,1.3862943611198906,0-1yr,9.0,-0.43988526114243554,-1.1959189459461108,-0.6417966843935227,-0.9163958695829598,-1.3570539562454589,-1.4284417294128826,-0.9163958695829598
5380-XPJNZ,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,678.2,No,1444,6.164414002968976,3.6635616461296463,2-4yr,1444.0,-0.43988526114243554,0.2291926012785765,-1.4859296270061402,-0.11551334229573573,0.4211775863161673,0.5423482174136387,-0.11551334229573573
8263-QMNTJ,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.55,8425.3,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,1.6878773028956293,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
8178-EYZUO,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.7,4154.8,Yes,2116,6.782329983125268,3.8501476017100584,2-4yr,2116.0,-0.43988526114243554,0.5549323835013622,0.9617235707662718,0.259534085116818,0.6690809367697433,0.7038232132990342,0.259534085116818
3230-JCNZS,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.0,7061.65,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,-0.43988526114243554,1.5728692029475673,1.1378615469807154,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
0277-ORXQS,Male,0,Yes,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),50.55,3364.55,No,4356,8.12403840463596,4.204692619390966,4-6yr,4356.0,-0.43988526114243554,1.3692818390583263,-0.47230542426264305,1.509692176491997,1.2073644958713383,1.010653141056052,1.509692176491997
5130-IEKQT,Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.95,2655.25,Yes,625,5.0,3.258096538021482,2-4yr,625.0,2.2729973082324975,-0.3001345448334502,1.3688349308845615,-0.5726023944547856,-0.04597675492300373,0.19145108552730625,-0.5726023944547856
3230-WYKIR,Male,0,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,1425.45,Yes,324,4.242640687119285,2.9444389791664403,1-2yr,324.0,-0.43988526114243554,-0.5851568542783877,0.5728906798777826,-0.7405923879833253,-0.34982374575961966,-0.07999406621517634,-0.7405923879833253
7996-BPXHY,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,332.5,No,169,3.605551275463989,2.6390573296152584,1-2yr,169.0,-0.43988526114243554,-0.7887442181676287,-1.3214234039379331,-0.8270988630561613,-0.6054193360337177,-0.34427709036540943,-0.8270988630561613
3227-WLKLI,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.55,5963.95,No,4225,8.06225774829855,4.189654742026425,4-6yr,4225.0,-0.43988526114243554,1.328564366280478,0.8902713728679595,1.4365802523981808,1.1825785505468762,0.9976390791026175,1.4365802523981808
0407-BDJKB,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,5742.9,Yes,3600,7.745966692414834,4.110873864173311,4-6yr,3600.0,-0.43988526114243554,1.124977002391237,1.0298524106228018,1.0877638206528741,1.0556849032062787,0.9294606254370787,1.0877638206528741
2266-FUBDZ,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,278.85,No,225,3.872983346207417,2.772588722239781,1-2yr,225.0,-0.43988526114243554,-0.7073092726119323,-1.5091931332986137,-0.7958449107717819,-0.49812755448881463,-0.22871651128783,-0.7958449107717819
8237-ULIXL,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.85,1871.85,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,-1.326408441000606,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
9600-UDOPK,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.05,2866.45,Yes,900,5.477225575051661,3.4339872044851463,2-4yr,900.0,-0.43988526114243554,-0.09654718094420918,0.9733553239125085,-0.41912316448685066,0.14548263887276394,0.34367017701867725,-0.41912316448685066
8216-AZUUZ,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,100.4,4303.65,No,1764,6.48074069840786,3.7612001156935624,2-4yr,1764.0,-0.43988526114243554,0.3920624923899693,1.1843885595656631,0.06308067075786128,0.5480855319843998,0.6268463856816946,0.06308067075786128
9153-BTBVV,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.0,1753,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,-0.43988526114243554,1.5728692029475673,-1.3214234039379331,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
4074-SJFFA,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.75,54.75,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,-0.33272438650780073,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
3269-ATYWD,Male,1,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,3759.05,Yes,1521,6.244997998398398,3.6888794541139363,2-4yr,1521.0,2.2729973082324975,0.2699100740564247,1.02652905258102,-0.07253915790471395,0.4535072931071077,0.564258724704358,-0.07253915790471395
5186-PEIZU,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.25,617.65,No,1225,5.916079783099616,3.58351893845611,2-4yr,1225.0,-0.43988526114243554,0.10704018294503187,-1.5125164913403957,-0.2377386199792912,0.32154772220046995,0.47307775248483536,-0.2377386199792912
1074-AMIOH,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.25,5935.1,No,2809,7.280109889280518,3.9889840465642745,4-6yr,2809.0,-0.43988526114243554,0.8399546929462997,1.4452721658455465,0.6463017446360141,0.8687865771597858,0.8239748843711682,0.6463017446360141
4910-GMJOT,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,94.6,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,0.9916337931423092,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
0354-WYROK,Female,1,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,2911.3,Yes,961,5.5677643628300215,3.4657359027997265,2-4yr,961.0,2.2729973082324975,-0.055829708166360965,1.1345381889389337,-0.3850786807485087,0.1818061352008306,0.37114609777469637,-0.3850786807485087
4361-FEBGN,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,982.95,No,2304,6.928203230275509,3.8918202981106265,2-4yr,2304.0,-0.43988526114243554,0.6363673290570586,-1.482606268964358,0.36445806778580625,0.7276042115698876,0.7398875486820639,0.36445806778580625
7748-UMTRK,Female,1,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,2974.5,No,900,5.477225575051661,3.4339872044851463,2-4yr,900.0,2.2729973082324975,-0.09654718094420918,1.2142987819417004,-0.41912316448685066,0.14548263887276394,0.34367017701867725,-0.41912316448685066
